Date and Time,Time (s),θ1,dθ1,d2dθ1,Position (m),Velocity (m/s),Acceleration (m/s¬≤),θ2,dθ2,d2dθ2,Position (m),Velocity (m/s),Acceleration (m/s¬≤)
4/10/2019 16:16,9.75,0.087,-0.64,-1.551,0.0021,-0.015,-0.037,-0.07,0.524,2.133,-0.0017,0.012,0.051
4/10/2019 16:16,9.8,0.052,-0.698,-0.776,0.0012,-0.017,-0.019,-0.035,0.64,1.357,-8.33E-04,0.015,0.032
4/10/2019 16:16,9.85,0.017,-0.698,-1.78E-14,4.17E-04,-0.017,-4.86E-16,0,0.698,1.67E-14,0,0.017,3.64E-16
4/10/2019 16:16,9.9,-0.017,-0.698,0.776,-4.17E-04,-0.017,0.019,0.035,0.64,-1.357,8.33E-04,0.015,-0.032
4/10/2019 16:16,9.95,-0.052,-0.64,1.745,-0.0012,-0.015,0.042,0.07,0.524,-2.133,0.0017,0.013,-0.051
4/10/2019 16:16,10,-0.087,-0.524,2.909,-0.0021,-0.012,0.069,0.087,0.407,-2.521,0.0021,0.01,-0.06
4/10/2019 16:16,10.05,-0.105,-0.349,3.879,-0.0025,-0.008,0.093,0.105,0.291,-3.103,0.0025,0.007,-0.074
4/10/2019 16:16,10.1,-0.122,-0.116,4.46,-0.0029,-0.003,0.106,0.122,0.116,-3.685,0.0029,0.003,-0.088
4/10/2019 16:16,10.15,-0.122,0.116,4.46,-0.0029,0.003,0.106,0.122,-0.116,-3.685,0.0029,-0.003,-0.088
4/10/2019 16:16,10.2,-0.105,0.349,3.879,-0.0025,0.008,0.093,0.105,-0.291,-2.909,0.0025,-0.007,-0.069
4/10/2019 16:16,10.25,-0.087,0.524,2.909,-0.0021,0.012,0.069,0.087,-0.407,-1.939,0.0021,-0.01,-0.046
4/10/2019 16:16,10.3,-0.052,0.64,1.745,-0.0012,0.015,0.042,0.07,-0.465,-1.357,0.0017,-0.011,-0.032
4/10/2019 16:16,10.35,-0.017,0.698,0.776,-4.17E-04,0.017,0.019,0.035,-0.524,-1.164,8.33E-04,-0.012,-0.028
4/10/2019 16:16,10.4,0.017,0.698,1.11E-15,4.17E-04,0.017,6.94E-17,0.017,-0.582,-0.97,4.17E-04,-0.014,-0.023
4/10/2019 16:16,10.45,0.052,0.698,-0.776,0.0012,0.017,-0.019,-0.017,-0.64,-0.194,-4.17E-04,-0.015,-0.005
4/10/2019 16:16,10.5,0.087,0.64,-1.551,0.0021,0.015,-0.037,-0.052,-0.64,1.164,-0.0012,-0.015,0.028
4/10/2019 16:16,10.55,0.122,0.524,-2.327,0.0029,0.013,-0.056,-0.087,-0.524,2.521,-0.0021,-0.013,0.06
4/10/2019 16:16,10.6,0.14,0.407,-2.909,0.0033,0.01,-0.069,-0.105,-0.349,3.297,-0.0025,-0.008,0.079
4/10/2019 16:16,10.65,0.157,0.233,-3.491,0.0037,0.006,-0.083,-0.122,-0.175,3.491,-0.0029,-0.004,0.083
4/10/2019 16:16,10.7,0.175,0.058,-4.072,0.0042,0.001,-0.097,-0.122,-1.39E-16,3.297,-0.0029,0,0.079
4/10/2019 16:16,10.75,0.157,-0.175,-4.266,0.0037,-0.004,-0.102,-0.122,0.175,2.909,-0.0029,0.004,0.069
4/10/2019 16:16,10.8,0.157,-0.407,-3.879,0.0037,-0.01,-0.093,-0.105,0.291,2.521,-0.0025,0.007,0.06
4/10/2019 16:16,10.85,0.122,-0.582,-2.715,0.0029,-0.014,-0.065,-0.087,0.407,2.327,-0.0021,0.01,0.056
4/10/2019 16:16,10.9,0.087,-0.698,-1.357,0.0021,-0.017,-0.032,-0.07,0.524,2.133,-0.0017,0.013,0.051
4/10/2019 16:16,10.95,0.052,-0.698,-0.388,0.0012,-0.017,-0.009,-0.035,0.64,1.357,-8.33E-04,0.015,0.032
4/10/2019 16:16,11,0.017,-0.698,0.194,4.17E-04,-0.017,0.005,0,0.698,-1.55E-14,0,0.017,-3.64E-16
4/10/2019 16:16,11.05,-0.017,-0.698,0.97,-4.17E-04,-0.017,0.023,0.035,0.64,-1.357,8.33E-04,0.015,-0.032
4/10/2019 16:16,11.1,-0.052,-0.64,2.133,-0.0012,-0.015,0.051,0.07,0.524,-2.133,0.0017,0.012,-0.051
4/10/2019 16:16,11.15,-0.087,-0.465,3.103,-0.0021,-0.011,0.074,0.087,0.407,-2.521,0.0021,0.01,-0.06
4/10/2019 16:16,11.2,-0.105,-0.291,3.491,-0.0025,-0.007,0.083,0.105,0.291,-2.909,0.0025,0.007,-0.069
4/10/2019 16:16,11.25,-0.105,-0.116,3.491,-0.0025,-0.003,0.083,0.122,0.116,-3.297,0.0029,0.003,-0.079
4/10/2019 16:16,11.3,-0.122,0.058,3.491,-0.0029,0.001,0.083,0.122,-0.058,-3.297,0.0029,-0.001,-0.079
4/10/2019 16:16,11.35,-0.105,0.233,3.297,-0.0025,0.006,0.079,0.105,-0.233,-2.909,0.0025,-0.006,-0.069
4/10/2019 16:16,11.4,-0.087,0.407,3.103,-0.0021,0.01,0.074,0.105,-0.349,-2.521,0.0025,-0.008,-0.06
4/10/2019 16:16,11.45,-0.07,0.524,2.909,-0.0017,0.013,0.069,0.07,-0.465,-2.133,0.0017,-0.011,-0.051
4/10/2019 16:16,11.5,-0.035,0.698,2.327,-8.33E-04,0.017,0.056,0.052,-0.582,-1.745,0.0012,-0.014,-0.042
4/10/2019 16:16,11.55,0,0.814,0.97,0,0.019,0.023,0.017,-0.64,-0.97,4.17E-04,-0.015,-0.023
4/10/2019 16:16,11.6,0.052,0.814,-0.97,0.0012,0.019,-0.023,-0.017,-0.698,0.194,-4.17E-04,-0.017,0.005
4/10/2019 16:16,11.65,0.087,0.698,-2.327,0.0021,0.017,-0.056,-0.052,-0.64,1.551,-0.0012,-0.015,0.037
4/10/2019 16:16,11.7,0.122,0.524,-2.909,0.0029,0.013,-0.069,-0.087,-0.524,2.715,-0.0021,-0.013,0.065
4/10/2019 16:16,11.75,0.14,0.407,-3.103,0.0033,0.01,-0.074,-0.105,-0.349,3.103,-0.0025,-0.008,0.074
4/10/2019 16:16,11.8,0.157,0.233,-3.491,0.0037,0.006,-0.083,-0.122,-0.175,3.103,-0.0029,-0.004,0.074
4/10/2019 16:16,11.85,0.175,0.058,-3.879,0.0042,0.001,-0.093,-0.122,-0.058,3.103,-0.0029,-0.001,0.074
4/10/2019 16:16,11.9,0.157,-0.175,-3.685,0.0037,-0.004,-0.088,-0.122,0.116,3.297,-0.0029,0.003,0.079
4/10/2019 16:16,11.95,0.157,-0.349,-3.297,0.0037,-0.008,-0.079,-0.122,0.291,3.297,-0.0029,0.007,0.079
4/10/2019 16:16,12,0.122,-0.465,-2.909,0.0029,-0.011,-0.069,-0.087,0.465,2.715,-0.0021,0.011,0.065
4/10/2019 16:16,12.05,0.105,-0.64,-2.521,0.0025,-0.015,-0.06,-0.07,0.582,1.745,-0.0017,0.014,0.042
4/10/2019 16:16,12.1,0.07,-0.756,-1.357,0.0017,-0.018,-0.032,-0.035,0.64,0.582,-8.33E-04,0.015,0.014
4/10/2019 16:16,12.15,0.017,-0.814,0.388,4.17E-04,-0.019,0.009,0,0.64,-0.388,0,0.015,-0.009
4/10/2019 16:16,12.2,-0.017,-0.698,1.745,-4.17E-04,-0.017,0.042,0.035,0.582,-0.97,8.33E-04,0.014,-0.023
4/10/2019 16:16,12.25,-0.052,-0.582,2.327,-0.0012,-0.014,0.056,0.052,0.524,-1.357,0.0012,0.012,-0.032
4/10/2019 16:16,12.3,-0.07,-0.465,2.521,-0.0017,-0.011,0.06,0.087,0.465,-1.939,0.0021,0.011,-0.046
4/10/2019 16:16,12.35,-0.105,-0.349,3.103,-0.0025,-0.008,0.074,0.105,0.349,-2.715,0.0025,0.008,-0.065
4/10/2019 16:16,12.4,-0.105,-0.175,3.685,-0.0025,-0.004,0.088,0.122,0.175,-3.491,0.0029,0.004,-0.083
4/10/2019 16:16,12.45,-0.122,0.058,3.879,-0.0029,0.001,0.093,0.122,1.39E-16,-3.879,0.0029,0,-0.093
4/10/2019 16:16,12.5,-0.105,0.233,3.491,-0.0025,0.006,0.083,0.122,-0.233,-3.685,0.0029,-0.006,-0.088
4/10/2019 16:16,12.55,-0.087,0.407,2.909,-0.0021,0.01,0.069,0.105,-0.407,-2.909,0.0025,-0.01,-0.069
4/10/2019 16:16,12.6,-0.07,0.524,2.521,-0.0017,0.012,0.06,0.07,-0.524,-1.939,0.0017,-0.012,-0.046
4/10/2019 16:16,12.65,-0.035,0.64,1.939,-8.33E-04,0.015,0.046,0.052,-0.582,-1.164,0.0012,-0.014,-0.028
4/10/2019 16:16,12.7,0,0.756,0.97,0,0.018,0.023,0.017,-0.64,-0.388,4.17E-04,-0.015,-0.009
4/10/2019 16:16,12.75,0.035,0.756,-0.388,8.33E-04,0.018,-0.009,-0.017,-0.64,0.388,-4.17E-04,-0.015,0.009
4/10/2019 16:16,12.8,0.087,0.698,-1.745,0.0021,0.017,-0.042,-0.052,-0.582,1.164,-0.0012,-0.014,0.028
4/10/2019 16:16,12.85,0.105,0.582,-2.715,0.0025,0.014,-0.065,-0.07,-0.524,1.939,-0.0017,-0.012,0.046
4/10/2019 16:16,12.9,0.14,0.407,-3.297,0.0033,0.01,-0.079,-0.105,-0.407,2.715,-0.0025,-0.01,0.065
4/10/2019 16:16,12.95,0.157,0.233,-3.297,0.0037,0.006,-0.079,-0.122,-0.233,3.103,-0.0029,-0.006,0.074
4/10/2019 16:16,13,0.157,0.058,-3.103,0.0037,0.001,-0.074,-0.122,-0.058,3.103,-0.0029,-0.001,0.074
4/10/2019 16:16,13.05,0.157,-0.058,-3.297,0.0037,-0.001,-0.079,-0.122,0.058,3.103,-0.0029,0.001,0.074
4/10/2019 16:16,13.1,0.157,-0.233,-3.685,0.0037,-0.006,-0.088,-0.122,0.233,3.103,-0.0029,0.006,0.074
4/10/2019 16:16,13.15,0.14,-0.465,-3.491,0.0033,-0.011,-0.083,-0.105,0.407,2.715,-0.0025,0.01,0.065
4/10/2019 16:16,13.2,0.105,-0.64,-2.327,0.0025,-0.015,-0.056,-0.07,0.524,1.939,-0.0017,0.013,0.046
4/10/2019 16:16,13.25,0.07,-0.698,-0.97,0.0017,-0.017,-0.023,-0.052,0.582,1.357,-0.0012,0.014,0.032
4/10/2019 16:16,13.3,0.035,-0.698,0,8.33E-04,-0.017,0,-0.017,0.64,0.776,-4.17E-04,0.015,0.019
4/10/2019 16:16,13.35,0,-0.698,0.776,0,-0.017,0.019,0.017,0.698,-0.194,4.17E-04,0.017,-0.005
4/10/2019 16:16,13.4,-0.035,-0.64,1.551,-8.33E-04,-0.015,0.037,0.052,0.64,-1.551,0.0012,0.015,-0.037
4/10/2019 16:16,13.45,-0.07,-0.524,2.327,-0.0017,-0.013,0.056,0.087,0.524,-2.715,0.0021,0.013,-0.065
4/10/2019 16:16,13.5,-0.087,-0.407,3.103,-0.0021,-0.01,0.074,0.105,0.349,-3.297,0.0025,0.008,-0.079
4/10/2019 16:16,13.55,-0.105,-0.233,3.879,-0.0025,-0.006,0.093,0.122,0.175,-3.491,0.0029,0.004,-0.083
4/10/2019 16:16,13.6,-0.122,0,4.266,-0.0029,0,0.102,0.122,1.39E-16,-3.491,0.0029,0,-0.083
4/10/2019 16:16,13.65,-0.105,0.233,3.879,-0.0025,0.006,0.093,0.122,-0.175,-3.491,0.0029,-0.004,-0.083
4/10/2019 16:16,13.7,-0.087,0.407,3.103,-0.0021,0.01,0.074,0.105,-0.349,-3.297,0.0025,-0.008,-0.079
4/10/2019 16:16,13.75,-0.07,0.524,2.327,-0.0017,0.012,0.056,0.087,-0.524,-2.521,0.0021,-0.012,-0.06
4/10/2019 16:16,13.8,-0.035,0.64,1.551,-8.33E-04,0.015,0.037,0.052,-0.64,-1.164,0.0012,-0.015,-0.028
4/10/2019 16:16,13.85,0,0.698,0.776,0,0.017,0.019,0.017,-0.64,-1.55E-14,4.17E-04,-0.015,-3.82E-16
4/10/2019 16:16,13.9,0.035,0.698,3.33E-15,8.33E-04,0.017,6.94E-17,-0.017,-0.582,0.388,-4.17E-04,-0.014,0.009
4/10/2019 16:16,13.95,0.07,0.698,-0.97,0.0017,0.017,-0.023,-0.035,-0.582,0.582,-8.33E-04,-0.014,0.014
4/10/2019 16:16,14,0.105,0.64,-2.327,0.0025,0.015,-0.056,-0.07,-0.582,1.551,-0.0017,-0.014,0.037
4/10/2019 16:16,14.05,0.14,0.465,-3.491,0.0033,0.011,-0.083,-0.105,-0.465,2.909,-0.0025,-0.011,0.069
4/10/2019 16:16,14.1,0.157,0.233,-3.685,0.0037,0.006,-0.088,-0.122,-0.233,3.491,-0.0029,-0.006,0.083
4/10/2019 16:16,14.15,0.157,0.058,-3.297,0.0037,0.001,-0.079,-0.122,-0.058,3.297,-0.0029,-0.001,0.079
4/10/2019 16:16,14.2,0.157,-0.058,-3.297,0.0037,-0.001,-0.079,-0.122,0.058,3.103,-0.0029,0.001,0.074
4/10/2019 16:16,14.25,0.157,-0.233,-3.685,0.0037,-0.006,-0.088,-0.122,0.233,3.103,-0.0029,0.006,0.074
4/10/2019 16:16,14.3,0.14,-0.465,-3.491,0.0033,-0.011,-0.083,-0.105,0.407,2.715,-0.0025,0.01,0.065
4/10/2019 16:16,14.35,0.105,-0.64,-2.327,0.0025,-0.015,-0.056,-0.07,0.524,1.939,-0.0017,0.012,0.046
4/10/2019 16:16,14.4,0.07,-0.698,-0.97,0.0017,-0.017,-0.023,-0.052,0.582,1.164,-0.0012,0.014,0.028
4/10/2019 16:16,14.45,0.035,-0.698,1.11E-15,8.33E-04,-0.017,6.94E-17,-0.017,0.64,0.388,-4.17E-04,0.015,0.009
4/10/2019 16:16,14.5,0,-0.698,0.776,0,-0.017,0.019,0.017,0.64,-0.582,4.17E-04,0.015,-0.014
4/10/2019 16:16,14.55,-0.035,-0.64,1.551,-8.33E-04,-0.015,0.037,0.052,0.582,-1.551,0.0012,0.014,-0.037
4/10/2019 16:16,14.6,-0.07,-0.524,2.327,-0.0017,-0.012,0.056,0.07,0.465,-2.133,0.0017,0.011,-0.051
4/10/2019 16:16,14.65,-0.087,-0.407,3.103,-0.0021,-0.01,0.074,0.105,0.349,-2.521,0.0025,0.008,-0.06
4/10/2019 16:16,14.7,-0.105,-0.233,3.879,-0.0025,-0.006,0.093,0.105,0.233,-2.909,0.0025,0.006,-0.069
4/10/2019 16:16,14.75,-0.122,0,4.266,-0.0029,0,0.102,0.122,0.058,-3.491,0.0029,0.001,-0.083
4/10/2019 16:16,14.8,-0.105,0.233,3.879,-0.0025,0.006,0.093,0.122,-0.116,-3.685,0.0029,-0.003,-0.088
4/10/2019 16:16,14.85,-0.087,0.407,3.103,-0.0021,0.01,0.074,0.105,-0.349,-3.103,0.0025,-0.008,-0.074
4/10/2019 16:16,14.9,-0.07,0.524,2.327,-0.0017,0.013,0.056,0.087,-0.465,-2.133,0.0021,-0.011,-0.051
4/10/2019 16:16,14.95,-0.035,0.64,1.551,-8.33E-04,0.015,0.037,0.052,-0.524,-1.357,0.0012,-0.013,-0.032
4/10/2019 16:16,15,0,0.698,0.582,0,0.017,0.014,0.035,-0.582,-0.97,8.33E-04,-0.014,-0.023
4/10/2019 16:16,15.05,0.035,0.698,-0.388,8.33E-04,0.017,-0.009,0,-0.64,-0.194,0,-0.015,-0.005
4/10/2019 16:16,15.1,0.07,0.64,-1.164,0.0017,0.015,-0.028,-0.035,-0.64,0.97,-8.33E-04,-0.015,0.023
4/10/2019 16:16,15.15,0.105,0.582,-1.939,0.0025,0.014,-0.046,-0.07,-0.524,1.939,-0.0017,-0.013,0.046
4/10/2019 16:16,15.2,0.122,0.465,-2.715,0.0029,0.011,-0.065,-0.087,-0.407,2.327,-0.0021,-0.01,0.056
4/10/2019 16:16,15.25,0.157,0.291,-3.297,0.0037,0.007,-0.079,-0.105,-0.291,2.521,-0.0025,-0.007,0.06
4/10/2019 16:16,15.3,0.157,0.116,-3.491,0.0037,0.003,-0.083,-0.122,-0.175,2.909,-0.0029,-0.004,0.069
4/10/2019 16:16,15.35,0.157,-0.058,-3.685,0.0037,-0.001,-0.088,-0.122,-1.39E-16,3.297,-0.0029,0,0.079
4/10/2019 16:16,15.4,0.157,-0.233,-3.879,0.0037,-0.006,-0.093,-0.122,0.175,3.491,-0.0029,0.004,0.083
4/10/2019 16:16,15.45,0.14,-0.465,-3.491,0.0033,-0.011,-0.083,-0.105,0.349,3.297,-0.0025,0.008,0.079
4/10/2019 16:16,15.5,0.105,-0.64,-2.327,0.0025,-0.015,-0.056,-0.087,0.524,2.715,-0.0021,0.012,0.065
4/10/2019 16:16,15.55,0.07,-0.698,-0.97,0.0017,-0.017,-0.023,-0.052,0.64,1.551,-0.0012,0.015,0.037
4/10/2019 16:16,15.6,0.035,-0.698,-1.89E-14,8.33E-04,-0.017,-4.51E-16,-0.017,0.698,1.55E-14,-4.17E-04,0.017,3.64E-16
4/10/2019 16:16,15.65,0,-0.698,0.776,0,-0.017,0.019,0.017,0.64,-1.357,4.17E-04,0.015,-0.032
4/10/2019 16:16,15.7,-0.035,-0.64,1.745,-8.33E-04,-0.015,0.042,0.052,0.524,-1.939,0.0012,0.013,-0.046
4/10/2019 16:16,15.75,-0.07,-0.524,2.715,-0.0017,-0.012,0.065,0.07,0.407,-1.745,0.0017,0.01,-0.042
4/10/2019 16:16,15.8,-0.087,-0.349,3.103,-0.0021,-0.008,0.074,0.087,0.349,-1.745,0.0021,0.008,-0.042
4/10/2019 16:16,15.85,-0.105,-0.175,3.103,-0.0025,-0.004,0.074,0.105,0.291,-2.521,0.0025,0.007,-0.06
4/10/2019 16:16,15.9,-0.105,-0.058,3.103,-0.0025,-0.001,0.074,0.122,0.116,-3.685,0.0029,0.003,-0.088
4/10/2019 16:16,15.95,-0.105,0.116,3.297,-0.0025,0.003,0.079,0.122,-0.116,-4.072,0.0029,-0.003,-0.097
4/10/2019 16:16,16,-0.105,0.291,3.491,-0.0025,0.007,0.083,0.105,-0.349,-3.297,0.0025,-0.008,-0.079
4/10/2019 16:16,16.05,-0.07,0.465,3.297,-0.0017,0.011,0.079,0.087,-0.465,-2.133,0.0021,-0.011,-0.051
4/10/2019 16:16,16.1,-0.052,0.64,2.715,-0.0012,0.015,0.065,0.052,-0.524,-1.357,0.0012,-0.013,-0.032
4/10/2019 16:16,16.15,-0.017,0.756,1.357,-4.17E-04,0.018,0.032,0.035,-0.582,-0.97,8.33E-04,-0.014,-0.023
4/10/2019 16:16,16.2,0.035,0.814,-0.388,8.33E-04,0.019,-0.009,0,-0.64,-0.194,0,-0.015,-0.005
4/10/2019 16:16,16.25,0.07,0.698,-1.745,0.0017,0.017,-0.042,-0.035,-0.64,0.97,-8.33E-04,-0.015,0.023
4/10/2019 16:16,16.3,0.105,0.582,-2.521,0.0025,0.014,-0.06,-0.07,-0.524,1.939,-0.0017,-0.012,0.046
4/10/2019 16:16,16.35,0.122,0.465,-2.909,0.0029,0.011,-0.069,-0.087,-0.407,2.327,-0.0021,-0.01,0.056
4/10/2019 16:16,16.4,0.157,0.291,-3.297,0.0037,0.007,-0.079,-0.105,-0.291,2.521,-0.0025,-0.007,0.06
4/10/2019 16:16,16.45,0.157,0.116,-3.297,0.0037,0.003,-0.079,-0.122,-0.175,2.909,-0.0029,-0.004,0.069
4/10/2019 16:16,16.5,0.157,-0.058,-3.103,0.0037,-0.001,-0.074,-0.122,-1.39E-16,3.297,-0.0029,0,0.079
4/10/2019 16:16,16.55,0.157,-0.175,-3.103,0.0037,-0.004,-0.074,-0.122,0.175,3.491,-0.0029,0.004,0.083
4/10/2019 16:16,16.6,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.349,3.103,-0.0025,0.008,0.074
4/10/2019 16:16,16.65,0.122,-0.524,-3.297,0.0029,-0.013,-0.079,-0.087,0.524,2.133,-0.0021,0.013,0.051
4/10/2019 16:16,16.7,0.087,-0.698,-2.327,0.0021,-0.017,-0.056,-0.052,0.582,0.97,-0.0012,0.014,0.023
4/10/2019 16:16,16.75,0.052,-0.814,-0.582,0.0012,-0.019,-0.014,-0.017,0.582,0.194,-4.17E-04,0.014,0.005
4/10/2019 16:16,16.8,0,-0.756,1.164,0,-0.018,0.028,0,0.582,-0.194,0,0.014,-0.005
4/10/2019 16:16,16.85,-0.035,-0.64,2.133,-8.33E-04,-0.015,0.051,0.035,0.582,-0.776,8.33E-04,0.014,-0.019
4/10/2019 16:16,16.9,-0.052,-0.524,2.521,-0.0012,-0.013,0.06,0.07,0.524,-1.551,0.0017,0.013,-0.037
4/10/2019 16:16,16.95,-0.087,-0.407,2.909,-0.0021,-0.01,0.069,0.087,0.407,-2.327,0.0021,0.01,-0.056
4/10/2019 16:16,17,-0.105,-0.233,3.297,-0.0025,-0.006,0.079,0.105,0.291,-3.103,0.0025,0.007,-0.074
4/10/2019 16:16,17.05,-0.105,-0.058,3.491,-0.0025,-0.001,0.083,0.122,0.116,-3.685,0.0029,0.003,-0.088
4/10/2019 16:16,17.1,-0.105,0.116,3.491,-0.0025,0.003,0.083,0.122,-0.116,-3.685,0.0029,-0.003,-0.088
4/10/2019 16:16,17.15,-0.105,0.291,3.297,-0.0025,0.007,0.079,0.105,-0.291,-3.103,0.0025,-0.007,-0.074
4/10/2019 16:16,17.2,-0.07,0.465,2.715,-0.0017,0.011,0.065,0.087,-0.407,-2.521,0.0021,-0.01,-0.06
4/10/2019 16:16,17.25,-0.052,0.582,1.939,-0.0012,0.014,0.046,0.07,-0.524,-1.939,0.0017,-0.013,-0.046
4/10/2019 16:16,17.3,-0.017,0.64,1.164,-4.17E-04,0.015,0.028,0.035,-0.64,-0.97,8.33E-04,-0.015,-0.023
4/10/2019 16:16,17.35,0.017,0.698,0.388,4.17E-04,0.017,0.009,0,-0.64,0.194,0,-0.015,0.005
4/10/2019 16:16,17.4,0.052,0.698,-0.582,0.0012,0.017,-0.014,-0.035,-0.582,0.97,-8.33E-04,-0.014,0.023
4/10/2019 16:16,17.45,0.087,0.64,-1.745,0.0021,0.015,-0.042,-0.052,-0.524,1.357,-0.0012,-0.013,0.032
4/10/2019 16:16,17.5,0.122,0.524,-2.715,0.0029,0.013,-0.065,-0.087,-0.465,1.939,-0.0021,-0.011,0.046
4/10/2019 16:16,17.55,0.14,0.349,-3.297,0.0033,0.008,-0.079,-0.105,-0.349,2.715,-0.0025,-0.008,0.065
4/10/2019 16:16,17.6,0.157,0.175,-3.491,0.0037,0.004,-0.083,-0.122,-0.175,3.297,-0.0029,-0.004,0.079
4/10/2019 16:16,17.65,0.157,0,-3.491,0.0037,0,-0.083,-0.122,-1.39E-16,3.491,-0.0029,0,0.083
4/10/2019 16:16,17.7,0.157,-0.175,-3.491,0.0037,-0.004,-0.083,-0.122,0.175,3.297,-0.0029,0.004,0.079
4/10/2019 16:16,17.75,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.349,2.715,-0.0025,0.008,0.065
4/10/2019 16:16,17.8,0.122,-0.524,-2.715,0.0029,-0.012,-0.065,-0.087,0.465,1.939,-0.0021,0.011,0.046
4/10/2019 16:16,17.85,0.087,-0.64,-1.745,0.0021,-0.015,-0.042,-0.052,0.524,1.357,-0.0012,0.013,0.032
4/10/2019 16:16,17.9,0.052,-0.698,-0.776,0.0012,-0.017,-0.019,-0.035,0.582,0.97,-8.33E-04,0.014,0.023
4/10/2019 16:16,17.95,0.017,-0.698,3.78E-14,4.17E-04,-0.017,9.02E-16,0,0.64,0.194,0,0.015,0.005
4/10/2019 16:16,18,-0.017,-0.698,0.97,-4.17E-04,-0.017,0.023,0.035,0.64,-0.97,8.33E-04,0.015,-0.023
4/10/2019 16:16,18.05,-0.052,-0.64,2.327,-0.0012,-0.015,0.056,0.07,0.524,-1.939,0.0017,0.012,-0.046
4/10/2019 16:16,18.1,-0.087,-0.465,3.491,-0.0021,-0.011,0.083,0.087,0.407,-2.521,0.0021,0.01,-0.06
4/10/2019 16:16,18.15,-0.105,-0.233,3.685,-0.0025,-0.006,0.088,0.105,0.291,-3.103,0.0025,0.007,-0.074
4/10/2019 16:16,18.2,-0.105,-0.058,3.297,-0.0025,-0.001,0.079,0.122,0.116,-3.685,0.0029,0.003,-0.088
4/10/2019 16:16,18.25,-0.105,0.058,3.297,-0.0025,0.001,0.079,0.122,-0.116,-3.685,0.0029,-0.003,-0.088
4/10/2019 16:16,18.3,-0.105,0.233,3.685,-0.0025,0.006,0.088,0.105,-0.291,-3.103,0.0025,-0.007,-0.074
4/10/2019 16:16,18.35,-0.087,0.465,3.491,-0.0021,0.011,0.083,0.087,-0.407,-2.327,0.0021,-0.01,-0.056
4/10/2019 16:16,18.4,-0.052,0.64,2.327,-0.0012,0.015,0.056,0.07,-0.524,-1.551,0.0017,-0.013,-0.037
4/10/2019 16:16,18.45,-0.017,0.698,0.97,-4.17E-04,0.017,0.023,0.035,-0.582,-0.776,8.33E-04,-0.014,-0.019
4/10/2019 16:16,18.5,0.017,0.698,-4.22E-14,4.17E-04,0.017,-1.01E-15,0,-0.582,-0.194,0,-0.014,-0.005
4/10/2019 16:16,18.55,0.052,0.698,-0.776,0.0012,0.017,-0.019,-0.017,-0.582,0.194,-4.17E-04,-0.014,0.005
4/10/2019 16:16,18.6,0.087,0.64,-1.745,0.0021,0.015,-0.042,-0.052,-0.582,0.97,-0.0012,-0.014,0.023
4/10/2019 16:16,18.65,0.122,0.524,-2.715,0.0029,0.013,-0.065,-0.087,-0.524,2.133,-0.0021,-0.013,0.051
4/10/2019 16:16,18.7,0.14,0.349,-3.297,0.0033,0.008,-0.079,-0.105,-0.349,3.103,-0.0025,-0.008,0.074
4/10/2019 16:16,18.75,0.157,0.175,-3.491,0.0037,0.004,-0.083,-0.122,-0.175,3.491,-0.0029,-0.004,0.083
4/10/2019 16:16,18.8,0.157,0,-3.491,0.0037,0,-0.083,-0.122,-1.39E-16,3.297,-0.0029,0,0.079
4/10/2019 16:16,18.85,0.157,-0.175,-3.491,0.0037,-0.004,-0.083,-0.122,0.175,2.909,-0.0029,0.004,0.069
4/10/2019 16:16,18.9,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.291,2.521,-0.0025,0.007,0.06
4/10/2019 16:16,18.95,0.122,-0.524,-2.715,0.0029,-0.013,-0.065,-0.087,0.407,2.327,-0.0021,0.01,0.056
4/10/2019 16:16,19,0.087,-0.64,-1.745,0.0021,-0.015,-0.042,-0.07,0.524,1.939,-0.0017,0.013,0.046
4/10/2019 16:16,19.05,0.052,-0.698,-0.776,0.0012,-0.017,-0.019,-0.035,0.64,0.97,-8.33E-04,0.015,0.023
4/10/2019 16:16,19.1,0.017,-0.698,-4.11E-14,4.17E-04,-0.017,-1.04E-15,0,0.64,-0.194,0,0.015,-0.005
4/10/2019 16:16,19.15,-0.017,-0.698,0.97,-4.17E-04,-0.017,0.023,0.035,0.582,-1.164,8.33E-04,0.014,-0.028
4/10/2019 16:16,19.2,-0.052,-0.64,2.327,-0.0012,-0.015,0.056,0.052,0.524,-1.745,0.0012,0.013,-0.042
4/10/2019 16:16,19.25,-0.087,-0.465,3.491,-0.0021,-0.011,0.083,0.087,0.407,-2.327,0.0021,0.01,-0.056
4/10/2019 16:16,19.3,-0.105,-0.233,3.685,-0.0025,-0.006,0.088,0.105,0.291,-2.909,0.0025,0.007,-0.069
4/10/2019 16:16,19.35,-0.105,-0.058,3.297,-0.0025,-0.001,0.079,0.105,0.116,-3.297,0.0025,0.003,-0.079
4/10/2019 16:16,19.4,-0.105,0.058,3.297,-0.0025,0.001,0.079,0.122,-0.058,-3.491,0.0029,-0.001,-0.083
4/10/2019 16:16,19.45,-0.105,0.233,3.685,-0.0025,0.006,0.088,0.105,-0.233,-3.103,0.0025,-0.006,-0.074
